category,datetime,headline,id,image,related,source,summary,url
company,1779837903,My Dividend Stock Portfolio: New April Dividend Record - 100 Holdings With 5 Buys,140428960,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1213764535/image_1213764535.jpg?io=getty-c-w1536,WFC,SeekingAlpha,April net investment activity reached a multi-year low. Read what prompted a cautious approach and check out the dividend portfolio here.,https://finnhub.io/api/news?id=ff16c6fa1c12ce27bb41bdcfe4a2660e2f2d3947f09ba109ccf8944ceed7160b
company,1779828300,"Top Stock Reports for RTX, Wells Fargo & Amgen",140426075,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"RTX builds a $271B backlog on defense demand and recovering air travel, but tariffs and supply-chain issues cloud growth.",https://finnhub.io/api/news?id=507b6490bd8c0ae06443ad12e6dc7097fb8083dfbb049e510ac3ab8f6b7cf925
company,1779826500,Carrier to Present at the Wells Fargo 16th Annual Global Industrials & Materials Conference,140426077,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"Carrier Global Corporation (NYSE: CARR) Chairman & CEO David Gitlin will speak at the Wells Fargo 16th Annual Industrials & Materials Conference on Tuesday, June 9, 2026, at 10:15 a.m. CT (11:15 a.m. ET).",https://finnhub.io/api/news?id=a2d2f8a6a5861bed2a21529e8555396e762ded37df53433b6c146b05f6db7159
company,1779822240,Why a Super Bowl Sandwich Platter Cost J.P. Morgan $4.25 Million in a Fight With Broker,140426010,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"Brent Bodner said he hosted a party for clients and prospects, but J.P. Morgan argued that the get-together violated its business-hospitality policy.",https://finnhub.io/api/news?id=6a143b2776c73be05c0fa2ab2fd6519b9623b4ec15584a5b462774dabc99f905
company,1779819471,"Wall Street AI Trainers Charge $25,000 a Day as Banks Cut Jobs",140424219,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,Former SoftBank investors train banks and funds on AI workflows while Wall Street accelerates automation and workforce reductions.,https://finnhub.io/api/news?id=1969d7806c029354c41af2b482e373f4ec1c98e867ae1950482b8684d8ca7a67
company,1779810779,Northwest Bank taps banking tech veteran as CIO,140426079,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"Chad Ballard, who hails from Wells Fargo, brings 25 years of IT experience in financial services to the Ohio-based bank.",https://finnhub.io/api/news?id=7a2a2f2e0cb62906ba4815d97fba8319b1bd1d5cf3e4b333cc12b7e6c63e1bbc
company,1779810302,Wells Fargo (WFC) is a Top Dividend Stock Right Now: Should You Buy?,140422739,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Wells Fargo (WFC) have what it takes? Let's find out.",https://finnhub.io/api/news?id=426437a3ba81c69c23eac0ab321ffb50c6bc7b7f6d1646bcff0199c5095985f6
company,1779801304,Wells Fargo revises Meta stock price target for rest of 2026,140420153,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,Wells Fargo Cuts Meta Target but Keeps Bullish Call on AI Future,https://finnhub.io/api/news?id=067174621567ce4bbb0dec4c577c7e375d7a9ae9a77b4d48bf532e8ecd39b40a
company,1779798661,Wells Fargo offers mortgage incentives for ICON 3D-printed homes,140420289,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,The bank will provide a 50 basis point lender credit to buyers of homes built with ICON technology and finance builder printer purchases,https://finnhub.io/api/news?id=e62b4320acb1c8fb69cf2793940694fdcdd15192a603a48fd7dbfd3b62e010a0
company,1779797728,Wells Fargo’s $85M ‘sham’ diversity settlement gets judge’s approval,140422740,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,The bank a week earlier agreed to pay $110 million to resolve a class-action lawsuit related to similar issues.,https://finnhub.io/api/news?id=a8da9d8e32f484e5ae7a132c4b730197e9e560ef100787e3480fdac6eeef9f55
company,1779797380,Wells Fargo Cuts PT on Globus Medical (GMED) Despite Q1 Sales and EPS Beat,140420290,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WFC,Yahoo,"Globus Medical, Inc. (NYSE:GMED) is one of the best robotic surgery stocks to buy. Wells Fargo cut the price target on Globus Medical, Inc. (NYSE:GMED) to $103 from $104 on May 8, maintaining an Overweight rating on the shares and noting that the company reported fiscal Q1 sales and EPS well ahead of its consensus and estimates. […]",https://finnhub.io/api/news?id=ce9d33adebdb28ab0c1b0cbc5bb6cfbd4976b729ea925b88a9740ca2ea5bea88
company,1779783182,Wells Fargo to offer mortgage incentives on 3D printed homes with Icon,140422249,https://image.cnbcfm.com/api/v1/image/108311834-17797972431779797238-46174135858-1080pnbcnews.jpg?v=1779797242&w=1920&h=1080,WFC,CNBC,CNBC's Diana Olick joins 'Squawk Box' with the latest edition of CNBC's Property Play.,https://finnhub.io/api/news?id=c8df8ee055a03de71096c540e4bd69edb9d8aebfe4250e1f51e6a726715bb7b3
