category,datetime,headline,id,image,related,source,summary,url
company,1778105049,Is Corning Incorporated (GLW) One of the Best Performing Dividend Stocks So Far in 2026,140199379,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,"With YTD returns of 101.8% as of May 5, Corning Incorporated (NYSE:GLW) is included among the 10 Best Performing Dividend Stocks So Far in 2026. On April 29, Truist raised its price target on Corning Incorporated (NYSE:GLW) to $149 from $125 and maintained a Hold rating on the shares. The firm said Corning’s Q1 results highlighted faster […]",https://finnhub.io/api/news?id=bed468dbe35de96150768f9f50ea4da07115f3d8f63491257a8cc598a6dd0c23
company,1778103655,"Stock Market Today, May 6: Markets Break New Ground on Hopes for U.S.-Iran Peace Deal",140197162,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,"AI-fueled earnings from chipmakers and easing tensions in the Middle East helped power fresh U.S. stock records, today, May 6, 2026.",https://finnhub.io/api/news?id=6e8a39785fe049b3778ebd9f4d537c3f7a44459cc972cf5d23e14d59ed927052
company,1778103372,Dow Jones Futures: Stock Market Hits Highs On Iran-Deal Hopes; Nvidia Leads New Buys; ARM Is Big Earnings Mover,140197163,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,The S&P 500 and Nasdaq hit new highs on Iran deal hopes. Nvidia leads new buys with Arm a big earnings mover late.,https://finnhub.io/api/news?id=0a2f4649c479b1601317ad2c08966fb81cb9ef9900e2dbd7154677ea92f3c497
company,1778101920,"First Lumentum, Now Coherent. Why Earnings Aren’t Boosting the AI Laser Stock.",140199279,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,"Coherent reported quarterly earnings that were in-line with Wall Street’s expectations, with gross margins increasing slightly.  The optical networking company is benefiting from the artificial intelligence data center boom—but shares fell anyway.  Coherent posted adjusted earnings of $1.41 a share for the fiscal third-quarter, compared to 91 cents a year ago and Wall Street’s $1.40 a share prediction.",https://finnhub.io/api/news?id=ea89f5f5098975c4071d688f4631107f426b439a49590edbb0ff1a5b9bd82bc6
company,1778101653,"Nasdaq, S&P 500 Hit New Highs as Iran Deal Prospects Brighten",140197166,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,The Nasdaq Composite and the S&P 500 climbed to new peaks and oil prices tumbled on Wednesday follow,https://finnhub.io/api/news?id=dac67ac169c24e4520adf91ed32c33601c117f84f5095252dd8b8377349f9dcc
company,1778097351,Thursday's big stock stories: What’s likely to move the market in the next trading session,140209577,https://image.cnbcfm.com/api/v1/image/108263386-1770847317718-108263386-1770655273391-gettyimages-2244661075-MCDONALDS_US_EXPANSION.jpeg?v=1778109873&w=1920&h=1080,GLW,CNBC,"The S&P 500 hit a new all-time high and closed above 7,300 for the first time in Wednesday's session as traders grew optimistic about a deal in Iran. ",https://finnhub.io/api/news?id=83d61f5a3955801dcb11202576849362c59e59b423449043342c47e379faf958
company,1778094304,Wednesday's session: top gainers and losers in the S&P500 index,140198713,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,GLW,ChartMill,"Let's delve into the developments on the US markets one hour before the close of the markets on Wednesday. Below, you'll find the top gainers and losers within the S&P500 index during today's session.",https://finnhub.io/api/news?id=2f3ba7ac4b93a09eb4ebdf551ee3e78e54dbb14ecca215aa142fee88c7bc331e
company,1778092643,Why Nvidia Stock Popped Today,140195054,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,Nvidia Jumps on Massive AI Infrastructure Push With $500M Corning Deal,https://finnhub.io/api/news?id=43fefb94bbbae9e64fa69512d059ea6c3b38a4ad424ccd15db300764ea532eb9
company,1778091994,Corning Is Nvidia's Next Big AI Infrastructure Play,140195331,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,"Corning will build three new U.S. factories and 3,000 jobs as Nvidia backs the expansion with $500 million in equity warrants",https://finnhub.io/api/news?id=d51e29e3727370e30820f73cc1dfba38a35aff9258a68f1796703830a4ab45ad
company,1778091483,NVIDIA Climbs 5% on $500M Corning Deal: Optical Connectivity Becomes the New AI Bottleneck,140194994,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GLW,Yahoo,"NVIDIA (NASDAQ:NVDA) shares are up by about 5% midday Wednesday, trading near $206 after the chip leader unveiled a $500 million strategic supply agreement with Corning (NYSE:GLW) focused on optical connectivity for AI data centers. Corning stock is the bigger winner, jumping 14% to $185. The deal landed before noon on the same day Corning ... NVIDIA Climbs 5% on $500M Corning Deal: Optical Connectivity Becomes the New AI Bottleneck",https://finnhub.io/api/news?id=bfbd306466b78ac390e7024b1cc16bc30bf4ea73facd078cc9b7f6b150f61aa4
